Campaign Name,Ad Name,Amount Spent,Reach,Impressions,Clicks (All),Results,Day,Ad Set Name
trafego geral,pastel de queijo video,"20,96",3317,3823,125,100,2022-01-22,trafego geral videos
trafego geral,pastel de queijo video,"22,06",3624,4273,145,115,2022-01-24,trafego geral videos
trafego geral,pastel de queijo video,"22,03",3506,3959,152,121,2022-01-25,trafego geral videos
trafego geral,pastel de queijo video,"21,35",3419,3886,158,129,2022-01-26,trafego geral videos
trafego geral,pastel de queijo video,"21,76",3145,3553,106,91,2022-01-27,trafego geral videos
trafego geral,pastel de queijo video,"19,92",2698,2963,108,98,2022-01-28,trafego geral videos
trafego geral,pastel de queijo video,"19,35",2718,3014,101,82,2022-01-29,trafego geral videos
trafego geral,pastel de queijo video,"19,75",3045,3442,134,100,2022-01-31,trafego geral videos
trafego geral,pastel de queijo video,"8,68",1185,1300,51,47,2022-02-02,trafego geral videos
trafego geral,pastel de queijo video,"11,2",1633,1827,75,64,2022-02-03,trafego geral videos
trafego geral,pastel de queijo video,"10,87",1718,1889,70,61,2022-02-04,trafego geral videos
trafego geral,pastel de queijo video,"10,96",1696,1859,58,52,2022-02-05,trafego geral videos
trafego geral,pastel de queijo video,"16,73",1770,1891,52,40,2022-02-07,trafego geral videos
trafego geral,pastel de queijo video,"13,03",1875,2052,96,83,2022-02-08,trafego geral videos
trafego geral,clube de mainha,"0,03",16,19,0,,2022-02-08,trafego geral videos
trafego geral,pastel de queijo video,"11,98",1878,2080,91,69,2022-02-09,trafego geral videos
trafego geral,clube de mainha,"0,08",52,57,2,1,2022-02-09,trafego geral videos
Alcance regional,rodizio,"3,2",4439,4465,15,,2022-02-09,alcance
trafego geral,CHURROS VIDEO,"10,66",1963,2077,68,55,2022-02-09,trafego geral videos
trafego geral,pastel de queijo video,"8,27",1130,1219,53,43,2022-02-10,trafego geral videos
trafego geral,clube de mainha,"0,09",31,35,1,1,2022-02-10,trafego geral videos
Alcance regional,rodizio,"12,2",10644,10783,31,,2022-02-10,alcance
trafego geral,CHURROS VIDEO,"18,76",3180,3827,117,85,2022-02-10,trafego geral videos
trafego geral,pastel de queijo video,"8,76",1003,1083,53,42,2022-02-11,trafego geral videos
trafego geral,clube de mainha,"0,07",30,30,1,1,2022-02-11,trafego geral videos
Alcance regional,rodizio,"12,81",8412,8420,32,,2022-02-11,alcance
trafego geral,CHURROS VIDEO,"18,64",3545,4171,107,73,2022-02-11,trafego geral videos
trafego geral,pastel de queijo video,"9,65",1082,1186,51,48,2022-02-12,trafego geral videos
trafego geral,clube de mainha,"0,02",19,21,0,,2022-02-12,trafego geral videos
Alcance regional,rodizio,"11,12",6044,6137,28,,2022-02-12,alcance
trafego geral,CHURROS VIDEO,"16,88",3529,4034,118,90,2022-02-12,trafego geral videos
trafego geral,pastel de queijo video,"9,03",888,986,26,16,2022-02-14,trafego geral videos
trafego geral,clube de mainha,"0,28",62,66,0,,2022-02-14,trafego geral videos
trafego geral,CHURROS VIDEO,"17,86",2384,2715,59,36,2022-02-14,trafego geral videos
trafego geral,clube de mainha — Cópia,"1,7",409,427,23,8,2022-02-14,trafego geral videos
trafego geral,pastel de queijo video,"7,59",977,1039,58,55,2022-02-15,trafego geral videos
trafego geral,CHURROS VIDEO,"14,43",3072,3497,91,70,2022-02-15,trafego geral videos
trafego geral,clube de mainha — Cópia,"4,55",1489,1753,55,29,2022-02-15,trafego geral videos
trafego geral,pastel de queijo video,"10,06",1303,1430,59,50,2022-02-16,trafego geral videos
trafego geral,CHURROS VIDEO,"11,71",2592,2824,90,66,2022-02-16,trafego geral videos
trafego geral,clube de mainha — Cópia,"5,72",2080,2362,66,35,2022-02-16,trafego geral videos
trafego geral,pastel de queijo video,"13,1",1674,1862,57,46,2022-02-17,trafego geral videos
trafego geral,CHURROS VIDEO,"8,55",1984,2120,56,46,2022-02-17,trafego geral videos
trafego geral,clube de mainha — Cópia,"5,83",2323,2580,66,30,2022-02-17,trafego geral videos
trafego geral,pastel de queijo video,"12,73",1571,1740,81,70,2022-02-18,trafego geral videos
trafego geral,CHURROS VIDEO,"11,52",2663,2884,90,73,2022-02-18,trafego geral videos
trafego geral,clube de mainha — Cópia,"3,69",1453,1624,43,17,2022-02-18,trafego geral videos
trafego geral,pastel de queijo video,"13,38",1692,1868,57,51,2022-02-19,trafego geral videos
trafego geral,CHURROS VIDEO,"14,5",3405,3766,84,54,2022-02-19,trafego geral videos
trafego geral,clube de mainha — Cópia,"5,12",2031,2275,48,28,2022-02-19,trafego geral videos
trafego geral,pastel de queijo video,"16,21",2189,2456,95,83,2022-02-21,trafego geral videos
trafego geral,CHURROS VIDEO,"16,46",4146,4642,97,74,2022-02-21,trafego geral videos
trafego geral,clube de mainha — Cópia,"2,81",1389,1542,28,9,2022-02-21,trafego geral videos
trafego geral,pastel de queijo video,"21,28",2772,3142,130,108,2022-02-22,trafego geral videos
trafego geral,CHURROS VIDEO,"11,03",2535,2718,57,43,2022-02-22,trafego geral videos
trafego geral,clube de mainha — Cópia,"2,28",975,1088,38,10,2022-02-22,trafego geral videos
trafego geral,pastel de queijo video,"24,16",3399,3856,104,87,2022-02-23,trafego geral videos
trafego geral,CHURROS VIDEO,"10,11",1772,1895,59,40,2022-02-23,trafego geral videos
trafego geral,clube de mainha — Cópia,"2,67",908,998,33,12,2022-02-23,trafego geral videos
trafego geral,pastel de queijo video,"6,51",1038,1087,29,20,2022-02-24,trafego geral videos
trafego geral,CHURROS VIDEO,"1,69",288,292,10,9,2022-02-24,trafego geral videos
trafego geral,clube de mainha — Cópia,"1,57",592,615,17,8,2022-02-24,trafego geral videos
trafego geral,pastel de queijo video,"2,39",347,364,15,12,2022-02-25,trafego geral videos
trafego geral,CHURROS VIDEO,"0,69",124,127,12,8,2022-02-25,trafego geral videos
trafego geral,clube de mainha — Cópia,"0,9",411,448,13,5,2022-02-25,trafego geral videos
trafego geral,pastel de queijo video,"2,27",386,419,15,12,2022-02-26,trafego geral videos
trafego geral,CHURROS VIDEO,"1,6",394,420,7,6,2022-02-26,trafego geral videos
trafego geral,clube de mainha — Cópia,1,471,521,17,9,2022-02-26,trafego geral videos
trafego geral,pastel de queijo video,"2,47",616,645,25,23,2022-02-28,trafego geral videos
trafego geral,CHURROS VIDEO,"0,92",259,270,8,7,2022-02-28,trafego geral videos
trafego geral,clube de mainha — Cópia,"0,27",194,205,4,3,2022-02-28,trafego geral videos
Engajamento geral,reels coxinha 0 a 10,"3,24",634,752,4,,2022-03-08,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,37",2057,2209,19,,2022-03-08,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,78",668,821,4,,2022-03-09,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"11,09",4598,4984,43,,2022-03-09,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,6",1033,1204,5,,2022-03-10,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"10,66",4024,4261,41,,2022-03-10,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"5,15",1043,1178,1,,2022-03-11,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"10,1",3518,3699,32,,2022-03-11,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"5,21",1259,1417,4,,2022-03-12,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"9,93",3928,4139,31,,2022-03-12,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,16",2305,2524,17,,2022-03-13,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"7,96",3742,3936,37,,2022-03-13,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,11",2184,2443,20,,2022-03-14,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,96",2967,3117,23,,2022-03-14,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,52",1920,2143,10,,2022-03-15,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,51",2310,2455,14,,2022-03-15,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,58",1189,1390,3,,2022-03-16,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"7,46",2247,2415,21,,2022-03-16,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,25",1057,1265,5,,2022-03-17,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"7,76",2198,2385,15,,2022-03-17,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,48",1089,1304,3,,2022-03-18,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"7,53",2230,2402,19,,2022-03-18,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"9,83",1895,2232,7,,2022-03-19,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,89",1529,1640,15,,2022-03-19,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"9,99",1762,2089,2,,2022-03-20,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"5,1",1651,1780,13,,2022-03-20,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"10,32",1719,2112,9,,2022-03-21,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,77",1242,1407,13,,2022-03-21,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"9,17",1232,1522,9,,2022-03-22,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"5,92",1024,1288,7,,2022-03-22,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,4",895,1180,3,,2022-03-23,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,6",1154,1427,9,,2022-03-23,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,21",1173,1442,6,,2022-03-24,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,74",1220,1461,9,,2022-03-24,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,34",861,1150,3,,2022-03-25,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,58",1313,1537,9,,2022-03-25,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,64",934,1177,4,,2022-03-26,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"7,22",1408,1695,15,,2022-03-26,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,99",1067,1427,4,,2022-03-27,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"6,1",1124,1381,11,,2022-03-27,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"10,94",1394,1773,6,,2022-03-28,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,05",1083,1224,9,,2022-03-28,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"8,88",1096,1347,8,,2022-03-29,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"1,62",325,351,1,,2022-03-29,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"5,76",840,1023,3,,2022-03-30,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,97",680,773,1,,2022-03-30,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"6,99",1150,1322,2,,2022-03-31,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"2,65",380,437,6,,2022-03-31,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,8",1482,1676,4,,2022-04-01,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"1,91",528,576,6,,2022-04-01,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"7,64",1559,1757,6,,2022-04-02,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"2,47",748,836,4,,2022-04-02,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,5",1007,1104,1,,2022-04-03,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"1,47",489,529,9,,2022-04-03,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"1,67",301,332,0,,2022-04-04,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"2,09",581,606,7,,2022-04-04,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,28",884,990,3,,2022-04-05,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,74",1273,1415,7,,2022-04-05,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,82",888,998,3,,2022-04-06,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,07",885,953,10,,2022-04-06,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,85",900,949,8,,2022-04-07,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,99",1160,1233,6,,2022-04-07,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,7",735,768,3,,2022-04-08,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,21",1365,1419,11,,2022-04-08,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,3",733,773,2,,2022-04-09,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,99",1726,1818,12,,2022-04-09,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,73",651,713,2,,2022-04-10,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,93",1610,1694,10,,2022-04-10,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,29",790,847,2,,2022-04-11,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,87",1283,1340,11,,2022-04-11,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,53",742,788,2,,2022-04-12,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,45",1827,1909,11,,2022-04-12,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"2,03",560,590,1,,2022-04-13,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"3,43",1564,1612,7,,2022-04-13,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,63",637,686,1,,2022-04-14,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,79",1699,1770,10,,2022-04-14,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,38",810,865,1,,2022-04-15,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,5,2072,2183,13,,2022-04-15,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,79",830,889,3,,2022-04-16,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"5,15",2058,2182,10,,2022-04-16,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,36",905,950,0,,2022-04-17,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"5,24",2526,2679,10,,2022-04-17,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"4,07",842,911,1,,2022-04-18,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"4,02",1725,1814,11,,2022-04-18,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"3,76",855,901,1,,2022-04-19,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,4,1490,1562,9,,2022-04-19,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels coxinha 0 a 10,"1,67",389,411,0,,2022-04-20,Novo conjunto de anúncios de Engajamento
Engajamento geral,reels churros,"2,07",765,789,3,,2022-04-20,Novo conjunto de anúncios de Engajamento
